"Iteration","Continuity: Residual","X-momentum: Residual","Y-momentum: Residual","Z-momentum: Residual","Energy: Residual","Tke: Residual","Tdr: Residual","O2: Residual","CO2: Residual","CO: Residual","CH4: Residual","H2O: Residual","N2: Residual"
2446.0,2.3285583080522409E-7,1.2268794861318556E-7,6.399049370137995E-7,1.5352805564500552E-7,0.08682131669349581,3.1031167071564654E-8,3.6791516587676705E-7,1.0890617073209819E-8,1.5347584774808912E-8,8.967054808333483E-9,4.114434719364545E-10,4.10928334196576E-9,4.686250009428462E-9
2448.0,2.1446607472695564E-7,1.1426880565205125E-7,4.967967852601115E-7,1.4670103048198585E-7,0.10510103577701327,3.723596288517232E-8,5.269095862578288E-7,1.1015181867341103E-8,2.2133110179752974E-8,1.4032794391218435E-8,3.034575783058184E-10,5.820921890206936E-9,3.969998375556506E-9
2451.0,2.4510442843453204E-7,1.111618737016446E-7,5.068992495113054E-7,1.3974478098716482E-7,0.09607758931817463,3.798517319737569E-8,5.744573473246912E-7,8.650298614577575E-9,1.2882379914599949E-8,7.753684089200852E-9,1.2580670738297926E-9,4.144125646005789E-9,5.023990214196969E-9
2453.0,2.7043756528876363E-7,1.079530447823149E-7,6.627452171048337E-7,1.3930989137408548E-7,0.0894365602905602,3.929122715063157E-8,5.611120115178609E-7,1.1460058171926842E-8,1.9530596112982057E-8,1.150248286970183E-8,8.164690193839409E-10,3.2731109109782385E-9,4.643942386702364E-9
2456.0,2.394660422235825E-7,1.0772548035837795E-7,3.751214800130689E-7,1.6617861902628115E-7,0.09633654722071562,4.699598977679974E-8,5.721194490979996E-7,9.736311696453473E-9,1.9160222188893478E-8,1.2320530733542608E-8,3.2278782027115434E-10,6.918056174210562E-9,3.998746867298342E-9
2459.0,2.2357712900185358E-7,1.0941755574174043E-7,5.555451250287283E-7,1.520299932321225E-7,0.08790601662698627,4.724269437084545E-8,6.011217397644169E-7,8.734635829863205E-9,1.44579771586237E-8,8.873391867665173E-9,1.094377500945105E-9,3.742922435931579E-9,3.0210507081820155E-9
2461.0,2.15875414595586E-7,1.1196202791805359E-7,4.5215811950142217E-7,1.535118835934793E-7,0.08336347879375662,4.5368908576818457E-8,5.127385302487521E-7,1.0077359153205548E-8,1.6610290674161187E-8,1.0048269199193401E-8,9.65650445667155E-10,2.9804826061929995E-9,4.382307165372044E-9
2464.0,1.85664095874779E-7,1.1390318836499332E-7,4.782308190619342E-7,1.5347347426535476E-7,0.08931638332128519,4.2601639000366217E-8,4.902193564522089E-7,8.826648165213433E-9,1.8052369710514517E-8,1.168677669530514E-8,4.0752971327362863E-10,6.332367011202892E-9,3.3823387768742686E-9
2466.0,2.069672650056212E-7,1.1590763791352869E-7,4.3882798756534507E-7,1.53314445640926E-7,0.08252814189294362,4.079500946834558E-8,4.781824305660186E-7,9.004758341527715E-9,1.637759175024024E-8,9.942851481294645E-9,2.4763674432257094E-10,2.7126413178302332E-9,3.108669446415762E-9
2469.0,1.9097657740983727E-7,1.1196581812982309E-7,3.906798112323734E-7,1.5693162652395868E-7,0.09048180580383794,3.8666472713673726E-8,4.559774564560035E-7,8.603742186159627E-9,1.7663040713559547E-8,1.1004130116026686E-8,4.4781006963265946E-10,2.476397237799632E-9,2.9730756238692074E-9
2471.0,1.7399112636808068E-7,1.0655927834709344E-7,5.610150977169218E-7,1.527496097480635E-7,0.08259004120330243,4.161594885348165E-8,4.869110124759735E-7,6.716496512424766E-9,9.958229212361486E-9,6.290233975662174E-9,1.2385496945557517E-9,3.1497347381456034E-9,2.694072525422482E-9
2474.0,1.9281100412100316E-7,1.0857922259886413E-7,3.552733429923754E-7,1.5535154560026654E-7,0.08317965925431348,4.325769238234688E-8,5.323492661875802E-7,7.918123647692668E-9,1.4292418947229648E-8,8.950040352953885E-9,2.797084244512988E-10,2.3172132937624534E-9,3.6030724358717527E-9
2477.0,1.8616178997391274E-7,1.0753861238754653E-7,4.414055258846349E-7,1.4429561611360201E-7,0.08225427062603784,4.0413396176299816E-8,5.76668787051131E-7,8.883391680297593E-9,1.758759245861679E-8,1.0807091639421544E-8,4.3320193364442417E-10,2.239477101653413E-9,2.8377452895713306E-9
2479.0,1.8460901277767683E-7,1.1657224646245398E-7,4.580404023591169E-7,1.4881807876343587E-7,0.07967372359712384,4.063641538609205E-8,5.168501590135786E-7,7.104651876159254E-9,1.0592256465840148E-8,6.601526133779627E-9,1.3273822933637495E-9,3.285930853181516E-9,3.121831322311591E-9
2482.0,2.3232827384509962E-7,1.2871741065153666E-7,4.0703298411271323E-7,1.559757372601292E-7,0.08274633692499887,4.005111300673602E-8,6.553782405208974E-7,8.984405046707795E-9,1.433423320340844E-8,8.775390100312283E-9,3.344991480180938E-10,2.4396644449615494E-9,4.126317290022998E-9
2484.0,1.6478599460036203E-7,1.3227439986194512E-7,3.686125038845748E-7,1.3781374167629303E-7,0.10583804114173212,3.341827925499206E-8,4.716464877048094E-7,1.0660477535702727E-8,2.17228846699438E-8,1.3766454550746864E-8,3.227744510902492E-10,5.9157656236193834E-9,3.651697218383666E-9
2487.0,1.8266714759296497E-7,1.316039833955098E-7,4.52408926511716E-7,1.3460064244127748E-7,0.1524797410158748,3.084220767161401E-8,5.416903120299898E-7,8.503542698666338E-9,1.5238992415343293E-8,9.648129658075585E-9,1.1648515500302846E-9,3.3944281561665E-9,3.599891033870855E-9
2490.0,2.171340861271519E-7,1.2221978041433492E-7,4.7080279335162426E-7,1.3398165513810235E-7,0.08409826624819366,2.965327679539796E-8,5.006001012161077E-7,8.850239418777586E-9,1.4886028554715767E-8,9.149533644477872E-9,3.5636080144897656E-10,3.418747631695759E-9,3.786342093638545E-9
2492.0,2.075593303873121E-7,1.1966620616082976E-7,6.466894948668318E-7,1.3931050781471476E-7,0.09104124105281376,3.228539282604282E-8,5.919011222322092E-7,9.446955358813987E-9,1.9188099559521045E-8,1.2259675144528682E-8,3.436357625323985E-10,5.58743460059547E-9,3.2185759968106743E-9
2495.0,2.561912557955045E-7,1.2641234924278892E-7,5.848556730170233E-7,1.5691342356464261E-7,0.101623549206608,3.7218001238379324E-8,5.967533305114676E-7,8.309047328073132E-9,1.2048356800252064E-8,7.398014031730009E-9,1.1051996247315914E-9,3.996383826711567E-9,5.292165297439124E-9
2497.0,2.37846889748094E-7,1.1136564421995042E-7,4.965082196736198E-7,1.3528074050026297E-7,0.1122761971480458,3.8514020649897765E-8,3.8076192358638166E-7,8.10942279204399E-9,1.4968584760261945E-8,9.002257236771493E-9,7.519343618779298E-10,3.359704925493376E-9,3.4233029110815423E-9
2500.0,2.0836935354290676E-7,9.972616724361401E-8,3.722268014707098E-7,1.3481430960766839E-7,0.0947764269636366,4.0229744118074727E-8,3.5616911137718377E-7,9.359670359192768E-9,1.80361621566876E-8,1.132781042591726E-8,3.0952728981759627E-10,4.87221016415673E-9,3.017119692993817E-9
2502.0,2.052903757168698E-7,9.22075605610476E-8,3.8670630546929944E-7,1.358890805274289E-7,0.09619209841054435,4.031704027403907E-8,3.5730824034325087E-7,9.245826336505793E-9,1.646632167508083E-8,1.0057996521824946E-8,3.180905864131442E-10,4.996848241974617E-9,3.725711918914654E-9
2505.0,1.6536546489519856E-7,9.37816840008503E-8,3.8049678224924413E-7,1.4080873058950116E-7,0.08571767612560471,4.081966794150386E-8,3.3660166711188913E-7,7.3353534535969885E-9,1.3735497555733837E-8,8.368376189014798E-9,6.966510757738464E-10,2.6404841369862983E-9,3.5393831869646928E-9
2508.0,1.791767727858218E-7,1.0957252278026428E-7,5.218365762445373E-7,1.4992679969688815E-7,0.0832804186044565,3.948664612348146E-8,3.327422700752708E-7,9.792207667729245E-9,1.6636208365072435E-8,1.0569246466977138E-8,3.769215047317398E-10,4.051008037000409E-9,4.107489447842801E-9
2510.0,1.8965606169025003E-7,1.1600574797295358E-7,4.495459153722683E-7,1.5378641581231513E-7,0.08686519895134602,4.0367173919498335E-8,3.9202417938786417E-7,8.166030349557947E-9,1.721602854484557E-8,1.0974944471699598E-8,2.6774195459690333E-10,3.198437995579535E-9,3.1139227939397067E-9
2513.0,2.0256358016050276E-7,1.19838460984196E-7,4.2364475784343554E-7,1.684172392592265E-7,0.08604094859909713,4.522535390345562E-8,4.201668316174907E-7,7.106532724222772E-9,1.393017232813682E-8,8.649117000833602E-9,6.538029913427591E-10,2.454696147445443E-9,2.683974709859523E-9
2515.0,2.941843921525814E-7,1.200483432797794E-7,4.6785510686535013E-7,1.7489770096462423E-7,0.0847534586693509,5.051984187804162E-8,5.9214955540404E-7,7.551783878728593E-9,1.2949532127427802E-8,8.22058853888679E-9,1.0586704896887259E-9,2.7657741110649148E-9,3.0543978844916786E-9
2518.0,2.1221744621219015E-7,1.1999669672755077E-7,4.2767291040461635E-7,1.7929009754905038E-7,0.08368140733015313,5.25203111857237E-8,3.5037304210872293E-7,7.834419062250257E-9,1.5572057611203133E-8,9.786700152570674E-9,2.6377397552468737E-10,3.26551492304911E-9,2.9730065406071085E-9
2520.0,1.8633399025531973E-7,1.1957709285644354E-7,4.4669189361309676E-7,1.7213533681784229E-7,0.09166146196860459,5.0985367040217175E-8,4.495170941534135E-7,9.235203238247137E-9,1.597348002012904E-8,1.0421919227295186E-8,3.5647512307138357E-10,6.2607253374428895E-9,4.196731764947628E-9
2523.0,1.753902357375904E-7,1.2325591344550548E-7,4.605423301281994E-7,1.7687176443480246E-7,0.08776272233106024,4.7479536811927955E-8,5.226807742971884E-7,8.21334056434032E-9,1.1528568002892045E-8,7.347598521791128E-9,1.0306710986459267E-9,2.9709531652975744E-9,4.665440541700409E-9
2526.0,2.0989115824021193E-7,1.268123149838378E-7,4.0267109596462764E-7,1.6602143801561934E-7,0.11905256242538098,4.009141232555193E-8,4.4596280917338804E-7,9.437491055880247E-9,1.6634905624417643E-8,1.0526497907771841E-8,2.9263441632578035E-10,3.5850867483701943E-9,3.860433691315109E-9
2528.0,1.7791108064177207E-7,1.326992553629282E-7,3.6051350654754116E-7,1.6049525896001477E-7,0.0917466631904507,3.600687728937267E-8,8.492364071232208E-7,8.873045290333543E-9,1.675265892952114E-8,1.0698795110737095E-8,3.5454504322580133E-10,5.0397477635121845E-9,3.922262083894556E-9
2531.0,1.7122800496920624E-7,1.3827653507158892E-7,5.151055907806693E-7,1.6096761192981317E-7,0.08539707624810708,3.1423713543133E-8,5.186837627647448E-7,7.260310912868868E-9,1.1173107598940772E-8,6.988203049798611E-9,1.1955897637394004E-9,3.2834967697141714E-9,3.0857456823721338E-9
2533.0,1.987410277195159E-7,1.4027667080585285E-7,5.474227079831304E-7,1.6884932792118854E-7,0.09889771299772124,3.367434490006463E-8,4.246580534328409E-7,9.053852104798674E-9,1.7463346850276322E-8,1.0840959913998108E-8,6.260393094191471E-10,3.3809383282580436E-9,2.8343810359463993E-9
2536.0,2.398965471864198E-7,1.3203195570972205E-7,4.1970891951859924E-7,1.5245322367206774E-7,0.10832366405281225,4.016517324789079E-8,4.161669553915066E-7,1.052752962833052E-8,2.0085881862360403E-8,1.224821020202069E-8,3.0859454852973787E-10,5.728297808337002E-9,4.177463483612713E-9
2539.0,1.9964553340437066E-7,1.1416105407976081E-7,3.736720055699207E-7,1.4924707314920148E-7,0.08506122590580197,4.270735712740293E-8,4.0623731556593645E-7,7.268195657954395E-9,1.2784093169467685E-8,7.93204733489701E-9,9.743408210639138E-10,2.973108990864064E-9,2.810208443731933E-9
2541.0,2.1166943987279918E-7,1.1029375411707956E-7,3.815371335577757E-7,1.5547510499909555E-7,0.08598230450138485,4.5693049424912255E-8,4.3181301048253727E-7,8.051179166151385E-9,1.51420383484094E-8,9.619537142139258E-9,9.36943254425068E-10,3.01774215620631E-9,2.902350491793261E-9
2544.0,1.8569090044917869E-7,1.1366151522769405E-7,4.2761820141021324E-7,1.6106771853014538E-7,0.09333293927189366,4.954271733602543E-8,3.719274173583566E-7,9.609144265722396E-9,1.6833800165549697E-8,1.0638504399950579E-8,3.1268318557781887E-10,5.523796127813914E-9,3.4554366257292908E-9
2546.0,1.735906256120107E-7,1.2188283339128797E-7,4.3146521796121955E-7,1.5467746843849867E-7,0.0855724504243745,4.794735750511622E-8,3.5882218481132173E-7,8.154969947035862E-9,1.5831065530430053E-8,1.001190138212275E-8,3.211464865379116E-10,4.153365306398555E-9,3.1807401612593306E-9
2549.0,1.5960347807159132E-7,1.2793010994940382E-7,4.4477616321895213E-7,1.4969151323937571E-7,0.08362727942208617,4.20852017017812E-8,4.891168017022994E-7,8.232262799500755E-9,1.5690438476636184E-8,9.866861068780391E-9,7.207751300759382E-10,2.373442191630736E-9,3.581214725301797E-9
2551.0,1.5525873773571662E-7,1.2744037736066215E-7,4.505876825410005E-7,1.4875849709795496E-7,0.0787183933074548,3.7385434519844197E-8,7.279458978417939E-7,6.630199061890974E-9,1.1644963037657537E-8,7.359208405669014E-9,9.70555945462187E-10,2.6609435639492124E-9,2.70888146789618E-9
2554.0,1.36684452688181E-7,1.216774439497958E-7,3.760201632357519E-7,1.4562858663013814E-7,0.08311505090029164,3.2080043624010374E-8,3.205177326303959E-7,8.935137004365025E-9,1.6635271888274244E-8,1.0540109636722042E-8,2.859874838347026E-10,3.8176718159284755E-9,3.3372561567860265E-9
2557.0,1.3074476650205723E-7,1.11869729415507E-7,3.2899378785661867E-7,1.3692579459268111E-7,0.08091495219807197,3.23155981711338E-8,5.161754580936287E-7,7.642974641551426E-9,1.5073338358659214E-8,9.496112298003228E-9,7.691178183133371E-10,2.344218454155619E-9,2.645328234000875E-9
2559.0,1.393209883936587E-7,1.0669803085531142E-7,3.2293873878668607E-7,1.3408629852665718E-7,0.08167455966704415,3.435955370027756E-8,4.551869914663305E-7,7.165822881754989E-9,1.3465186622406184E-8,8.571461981940175E-9,8.591680009870256E-10,2.358051330675903E-9,3.201051157813922E-9
2562.0,1.450257209596753E-7,1.0167830023645916E-7,3.0692620966214225E-7,1.270802991409949E-7,0.09517342786338492,3.734975289417611E-8,3.911853613725003E-7,9.15543943210038E-9,1.7735143990300767E-8,1.1141755002591727E-8,2.919095772927419E-10,4.428257617685943E-9,2.9788745680607437E-9
2564.0,1.3462006922875581E-7,1.0322829629320238E-7,3.1162175321858965E-7,1.2594104867623054E-7,0.08916533304798976,3.92379150588408E-8,3.448166889957586E-7,8.476624091055972E-9,1.5626204491403556E-8,9.958704995756175E-9,3.0319561800247176E-10,3.7201185160204583E-9,2.947254863857978E-9
2567.0,1.4227872968347387E-7,1.0808926025863696E-7,3.189780498819394E-7,1.2609236802272875E-7,0.08333388455015518,3.8476381120830294E-8,3.200254975807044E-7,7.075325353187031E-9,1.3344953055564527E-8,8.46427225000437E-9,8.287687044625662E-10,2.582830671120473E-9,2.4384980136422762E-9
2569.0,1.5753189528335777E-7,1.1173390624348206E-7,3.5588597583205783E-7,1.232534689547107E-7,0.08083816535558373,3.772378639002412E-8,4.2389292127291976E-7,7.1041016048727055E-9,1.2185720181821329E-8,7.561410872140803E-9,1.1346497834940927E-9,2.857715444289962E-9,2.2381013347832016E-9
2572.0,1.5602794410674604E-7,1.1407387239320088E-7,3.329820276266461E-7,1.2261851615743234E-7,0.08338490138266308,3.5294338777966536E-8,4.5705719083837713E-7,8.515107794270395E-9,1.5985365349193966E-8,1.0102803829424234E-8,2.6040556935578134E-10,2.745058761945378E-9,3.20106422912652E-9
2575.0,1.3352026804254486E-7,1.080219119888794E-7,3.434820075300655E-7,1.085030546213579E-7,0.09048034425174843,2.9885326091822425E-8,3.773347043842029E-7,7.379050766429274E-9,1.4493411834834615E-8,9.216154653012898E-9,8.73493699058626E-10,2.6837686014963078E-9,2.755731135610531E-9
2577.0,1.3166546811587515E-7,1.0011531719978294E-7,3.1161415741717406E-7,1.0420918853654866E-7,0.10063003868457608,2.8104204008377004E-8,3.954966367783584E-7,7.25488809293662E-9,1.2971245769595448E-8,8.156851817630899E-9,1.140843836199653E-9,2.8824357488756466E-9,2.5426263867178886E-9
2580.0,1.223850111665812E-7,8.828413236446756E-8,3.1428542003255015E-7,9.668617182161336E-8,0.11959042827124708,2.4011217848029947E-8,5.26722306059859E-7,8.664810495485277E-9,1.641596974461001E-8,1.0239374074440797E-8,2.7386101434072366E-10,3.1878440423152515E-9,2.987105595403873E-9
2582.0,1.5583202828671894E-7,8.306608302565314E-8,4.890699533056948E-7,9.804744350838995E-8,0.12657010209055067,2.4529543763207624E-8,4.005465600132167E-7,9.49778983497674E-9,1.798429566169224E-8,1.1425191860580752E-8,2.9175414317313425E-10,6.159672420201268E-9,3.5797146023599637E-9
2585.0,1.712712510852227E-7,1.0071454312517581E-7,5.79983413664585E-7,1.4041379919618997E-7,0.09185017209267063,3.0688232746314415E-8,4.2870871077553586E-7,8.251547690688782E-9,1.3678612645223711E-8,8.464143006037674E-9,1.0146750939339323E-9,3.32763160494502E-9,3.143618907815511E-9
2588.0,2.375490526744404E-7,1.1287110839210821E-7,5.435712893391804E-7,1.3516299907511422E-7,0.11866921994909033,3.71871164434041E-8,3.726853614827329E-7,1.059021611435084E-8,1.8654019550358032E-8,1.1336558374866383E-8,2.809597822066306E-10,5.0299235142746515E-9,4.521056694854077E-9
2590.0,2.512379850851704E-7,1.0838109595808566E-7,5.055015459134343E-7,1.4165243476717308E-7,0.09838840130899416,3.98394476321648E-8,2.882441016768499E-7,1.0111229036553646E-8,1.746701858309112E-8,1.0943668339798934E-8,3.4433089557284134E-10,6.084485902244539E-9,5.102128977408109E-9
2593.0,2.422086293133501E-7,1.0945733959459169E-7,5.208802197157247E-7,1.5317837649985438E-7,0.09059233696168612,4.550771097403156E-8,4.6324590613308687E-7,7.820767355765673E-9,1.2059219470715245E-8,7.484255340796326E-9,1.077958364552491E-9,3.7365399528256295E-9,3.3026694694289216E-9
2595.0,2.226220371711205E-7,1.16836044007857E-7,4.852279910563953E-7,1.7348110999553973E-7,0.0904932584165312,5.0110100952052184E-8,4.900251371914884E-7,7.910419754485344E-9,1.4882498810726273E-8,9.06111682802964E-9,6.76220259497816E-10,3.056543482596919E-9,3.436862277782266E-9
2598.0,1.982303943790306E-7,1.270766259130791E-7,5.327143396347587E-7,1.7475359738400768E-7,0.0851880187143483,5.161783582382256E-8,3.1490603819225936E-7,8.814094262142065E-9,1.5801068995027876E-8,1.0137201826347663E-8,3.36648664282741E-10,5.737006905793865E-9,4.044785239316952E-9
2600.0,1.7873404462082734E-7,1.3261426107661298E-7,5.077191806349364E-7,1.690809672807124E-7,0.08669167082280764,4.6261261906949597E-8,3.463835468758089E-7,8.74937563122719E-9,1.7621167538166115E-8,1.1132371747890865E-8,2.9144412051706375E-10,3.3476263393138386E-9,2.947137860585062E-9
2603.0,1.838739860910719E-7,1.4017130137809129E-7,4.847106257407588E-7,1.789653543166379E-7,0.08798766406495677,4.250361243104274E-8,4.5527248963663627E-7,7.562247965736728E-9,1.4708659672093803E-8,9.12871216481465E-9,6.730964987198004E-10,2.415363220249764E-9,2.644532713715376E-9
2606.0,1.7659035171980185E-7,1.4153015538134165E-7,4.469862327454136E-7,1.814166144834661E-7,0.08943254112088826,4.337704055306905E-8,3.8009866612071104E-7,8.49953706322578E-9,1.6985712411371316E-8,1.080273868423314E-8,3.2725595266216527E-10,5.021561349434528E-9,3.3296680693451406E-9
2608.0,2.086299438627691E-7,1.3894152126380972E-7,4.501265450871522E-7,1.7632717773807939E-7,0.08846385437628883,4.468634757966247E-8,4.082556200635106E-7,9.218592169775775E-9,1.6875905008331004E-8,1.0739911396460372E-8,3.799670643481859E-10,3.265048025849495E-9,4.16832916410905E-9
2611.0,1.7782316245008138E-7,1.3069595311819827E-7,3.929569283566836E-7,1.6542887385193696E-7,0.08506480965466927,4.491930674756505E-8,4.667878346453854E-7,6.74279638882441E-9,1.3113172426628378E-8,8.181742952353819E-9,7.478747495387067E-10,2.287930881896178E-9,2.475096951318167E-9
2613.0,1.6181158253296344E-7,1.2331015869465887E-7,4.1653094710412823E-7,1.546789674394099E-7,0.08743190910415183,4.444086084216463E-8,4.824226865892154E-7,7.532556945490096E-9,1.3890314864437097E-8,8.772587557939894E-9,8.450965764369348E-10,2.515095999678005E-9,2.7075673175995442E-9
2616.0,1.4935385957495063E-7,1.1768269024029309E-7,3.515631367367904E-7,1.4720389864430146E-7,0.08713862127775551,4.090853063808459E-8,3.271782946641536E-7,8.40204752083513E-9,1.673423410783898E-8,1.0683282828496582E-8,3.2605065758752647E-10,3.5790665601167298E-9,3.4410869038834546E-9
2618.0,1.5342617111565417E-7,1.1971823551720374E-7,3.381270532530397E-7,1.4131138429230732E-7,0.10725125510159429,3.9185483159540556E-8,3.777602574299281E-7,9.144862586582258E-9,1.650788936482486E-8,1.0419048329519084E-8,2.9944476770228923E-10,4.2852788890827706E-9,3.9158638762905185E-9
